what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1322648302646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322648310599
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322648312083
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1322648315099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322648319286
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322648323661
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1322648329771
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322648336583
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322648344240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322648380271
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1322648391193
