what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322658779458
closed,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1322658779458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322658780724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322660297099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322660300068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322660342255
activated,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1322660342333
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322660344083
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1322660345786
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322660347099
